	num_ancestors	num_children	a/(a+c)	frecuencia relativa	c/(a+c)	exp(-c)	log(1+a)
HP:0001985	7.0	0.0	1.0	0.003050640634533252	0.0	1.0	0.9030899869919435
HP:0001986	6.0	1.0	0.8571428571428571	0.001016880211511084	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001987	6.0	2.0	0.75	0.013626194834248526	0.25	0.13533528323661267	0.8450980400142568
HP:0001988	7.0	1.0	0.875	0.003864144803742119	0.125	0.3678794411714424	0.9030899869919435
HP:0001989	7.0	0.0	1.0	0.006711409395973154	0.0	1.0	0.9030899869919435
HP:0001991	19.0	81.0	0.19	NaN	0.81	6.639677199580735e-36	1.3010299956639813
HP:0001992	9.0	58.0	0.13432835820895522	0.019524100061012812	0.8656716417910447	6.47023492564546e-26	1.0
HP:0001993	7.0	3.0	0.7	0.008135041692088672	0.3	0.04978706836786394	0.9030899869919435
HP:0001994	16.0	0.0	1.0	0.003050640634533252	0.0	1.0	1.2304489213782739
HP:0001995	6.0	1.0	0.8571428571428571	0.0026438885499288182	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0001996	8.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9542425094393249
HP:0001997	7.0	1.0	0.875	0.003864144803742119	0.125	0.3678794411714424	0.9030899869919435
HP:0001998	7.0	0.0	1.0	0.009762050030506406	0.0	1.0	0.9030899869919435
HP:0001999	5.0	26.0	0.16129032258064516	0.21618873296725646	0.8387096774193549	5.109089028063324e-12	0.7781512503836436
HP:0002000	9.0	0.0	1.0	0.005491153142159854	0.0	1.0	1.0
HP:0002002	11.0	0.0	1.0	0.014032946918852958	0.0	1.0	1.0791812460476249
HP:0002003	6.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.8450980400142568
HP:0002006	5.0	20.0	0.2	0.003864144803742119	0.8	2.061153622438558e-09	0.7781512503836436
HP:0002007	14.0	0.0	1.0	0.08074028879398007	0.0	1.0	1.1760912590556813
HP:0002009	7.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9030899869919435
HP:0002010	12.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.1139433523068367
HP:0002011	4.0	930.0	0.004282655246252677	0.5690461663616027	0.9957173447537473	0.0	0.6989700043360189
HP:0002012	3.0	259.0	0.011450381679389313	0.26865975188122837	0.9885496183206107	3.2940424157003086e-113	0.6020599913279624
HP:0002013	6.0	4.0	0.6	0.07057148667886923	0.4	0.01831563888873418	0.8450980400142568
HP:0002014	5.0	11.0	0.3125	0.07911328045556233	0.6875	1.670170079024566e-05	0.7781512503836436
HP:0002015	9.0	5.0	0.6428571428571429	0.10067114093959731	0.35714285714285715	0.006737946999085467	1.0
HP:0002017	5.0	6.0	0.45454545454545453	0.10982306284319707	0.5454545454545454	0.0024787521766663585	0.7781512503836436
HP:0002018	6.0	0.0	1.0	0.018303843807199512	0.0	1.0	0.8450980400142568
HP:0002019	5.0	2.0	0.7142857142857143	0.08867195444376652	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0002020	7.0	0.0	1.0	0.0992475086434818	0.0	1.0	0.9030899869919435
HP:0002021	8.0	0.0	1.0	0.021151108399430546	0.0	1.0	0.9542425094393249
HP:0002023	8.0	0.0	1.0	0.0278625177954037	0.0	1.0	0.9542425094393249
HP:0002024	7.0	4.0	0.6363636363636364	0.04677648972950987	0.36363636363636365	0.01831563888873418	0.9030899869919435
HP:0002025	8.0	0.0	1.0	0.006711409395973154	0.0	1.0	0.9542425094393249
HP:0002027	7.0	7.0	0.5	0.06813097417124263	0.5	0.0009118819655545162	0.9030899869919435
HP:0002028	6.0	0.0	1.0	0.020134228187919462	0.0	1.0	0.8450980400142568
HP:0002031	6.0	26.0	0.1875	0.045962985560301	0.8125	5.109089028063324e-12	0.8450980400142568
HP:0002032	8.0	1.0	0.8888888888888888	0.006914785438275371	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0002033	7.0	0.0	1.0	0.029082774049217	0.0	1.0	0.9030899869919435
HP:0002034	9.0	18.0	0.3333333333333333	0.028065893837705917	0.6666666666666666	1.522997974471263e-08	1.0
HP:0002035	10.0	1.0	0.9090909090909091	0.011592434411226357	0.09090909090909091	0.3678794411714424	1.0413926851582251
HP:0002036	10.0	0.0	1.0	0.007321537522879805	0.0	1.0	1.0413926851582251
HP:0002037	15.0	9.0	0.625	0.017286963595688428	0.375	0.00012340980408667956	1.2041199826559248
HP:0002038	5.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.7781512503836436
HP:0002039	5.0	0.0	1.0	0.019930852145617246	0.0	1.0	0.7781512503836436
HP:0002040	7.0	0.0	1.0	0.007728289607484238	0.0	1.0	0.9030899869919435
HP:0002041	6.0	0.0	1.0	0.0016270083384177345	0.0	1.0	0.8450980400142568
HP:0002043	8.0	0.0	1.0	0.0034573927191376857	0.0	1.0	0.9542425094393249
HP:0002044	7.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.9030899869919435
HP:0002045	5.0	1.0	0.8333333333333334	0.010575554199715273	0.16666666666666666	0.3678794411714424	0.7781512503836436
HP:0002046	5.0	0.0	1.0	0.004677648972950987	0.0	1.0	0.7781512503836436
HP:0002047	5.0	2.0	0.7142857142857143	0.0052877770998576365	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0002048	9.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0
HP:0002049	15.0	0.0	1.0	0.0022371364653243847	0.0	1.0	1.2041199826559248
HP:0002050	11.0	0.0	1.0	0.0004067520846044336	0.0	1.0	1.0791812460476249
HP:0002054	8.0	0.0	1.0	NaN	0.0	1.0	0.9542425094393249
HP:0002055	10.0	0.0	1.0	0.0002033760423022168	0.0	1.0	1.0413926851582251
HP:0002056	6.0	2.0	0.75	0.0052877770998576365	0.25	0.13533528323661267	0.8450980400142568
HP:0002057	7.0	0.0	1.0	0.004881025015253203	0.0	1.0	0.9030899869919435
HP:0002058	7.0	0.0	1.0	0.010575554199715273	0.0	1.0	0.9030899869919435
HP:0002059	12.0	10.0	0.5454545454545454	0.13219442749644092	0.45454545454545453	4.5399929762484854e-05	1.1139433523068367
HP:0002060	7.0	243.0	0.028	0.4055318283506203	0.972	2.927122496515368e-106	0.9030899869919435
HP:0002061	13.0	4.0	0.7647058823529411	0.0484034980679276	0.23529411764705882	0.01831563888873418	1.146128035678238
HP:0002062	5.0	10.0	0.3333333333333333	0.015456579214968477	0.6666666666666666	4.5399929762484854e-05	0.7781512503836436
HP:0002063	7.0	5.0	0.5833333333333334	0.04189546471425666	0.4166666666666667	0.006737946999085467	0.9030899869919435
HP:0002064	14.0	3.0	0.8235294117647058	0.015049827130364042	0.17647058823529413	0.04978706836786394	1.1760912590556813
HP:0002066	9.0	2.0	0.8181818181818182	0.050030506406345335	0.18181818181818182	0.13533528323661267	1.0
HP:0002067	6.0	0.0	1.0	0.0229814927801505	0.0	1.0	0.8450980400142568
HP:0002068	10.0	0.0	1.0	0.0022371364653243847	0.0	1.0	1.0413926851582251
HP:0002069	5.0	7.0	0.4166666666666667	0.07280862314419362	0.5833333333333334	0.0009118819655545162	0.7781512503836436
HP:0002070	7.0	0.0	1.0	0.017897091722595078	0.0	1.0	0.9030899869919435
HP:0002071	5.0	9.0	0.35714285714285715	0.058165548098434	0.6428571428571429	0.00012340980408667956	0.7781512503836436
HP:0002072	7.0	3.0	0.7	0.04392922513727883	0.3	0.04978706836786394	0.9030899869919435
HP:0002073	7.0	0.0	1.0	0.018303843807199512	0.0	1.0	0.9030899869919435
HP:0002074	7.0	0.0	1.0	0.0016270083384177345	0.0	1.0	0.9030899869919435
HP:0002075	7.0	0.0	1.0	0.010982306284319707	0.0	1.0	0.9030899869919435
HP:0002076	5.0	2.0	0.7142857142857143	0.026845637583892617	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0002077	6.0	0.0	1.0	0.0024405125076266015	0.0	1.0	0.8450980400142568
HP:0002078	7.0	1.0	0.875	0.015049827130364042	0.125	0.3678794411714424	0.9030899869919435
HP:0002079	15.0	1.0	0.9375	0.0921293471629042	0.0625	0.3678794411714424	1.2041199826559248
HP:0002080	10.0	0.0	1.0	0.020134228187919462	0.0	1.0	1.0413926851582251
HP:0002083	6.0	0.0	1.0	0.0014236322961155175	0.0	1.0	0.8450980400142568
HP:0002084	16.0	11.0	0.5925925925925926	0.02359162090705715	0.4074074074074074	1.670170079024566e-05	1.2304489213782739
HP:0002085	17.0	0.0	1.0	0.007728289607484238	0.0	1.0	1.255272505103306
HP:0002086	2.0	635.0	0.0031397174254317113	0.41915802318486883	0.9968602825745683	1.6711059727383288e-276	0.47712125471966244
HP:0002087	4.0	89.0	0.043010752688172046	0.09985763677038845	0.956989247311828	2.2273635617957438e-39	0.6989700043360189
HP:0002088	4.0	256.0	0.015384615384615385	0.23896684970510473	0.9846153846153847	6.616261056709485e-112	0.6989700043360189
HP:0002089	7.0	0.0	1.0	0.026235509456985967	0.0	1.0	0.9030899869919435
HP:0002090	10.0	6.0	0.625	0.05979255643685174	0.375	0.0024787521766663585	1.0413926851582251
HP:0002091	5.0	0.0	1.0	0.02094773235712833	0.0	1.0	0.7781512503836436
HP:0002092	11.0	2.0	0.8461538461538461	0.030303030303030304	0.15384615384615385	0.13533528323661267	1.0791812460476249
HP:0002093	4.0	13.0	0.23529411764705882	0.12548301810046777	0.7647058823529411	2.2603294069810542e-06	0.6989700043360189
HP:0002094	5.0	9.0	0.35714285714285715	0.08582468985153549	0.6428571428571429	0.00012340980408667956	0.7781512503836436
HP:0002097	5.0	6.0	0.45454545454545453	0.012609314622737441	0.5454545454545454	0.0024787521766663585	0.7781512503836436
HP:0002098	6.0	3.0	0.6666666666666666	0.04270896888346553	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0002099	7.0	3.0	0.7	0.027455765710799267	0.3	0.04978706836786394	0.9030899869919435
HP:0002100	12.0	0.0	1.0	0.005491153142159854	0.0	1.0	1.1139433523068367
HP:0002101	6.0	5.0	0.5454545454545454	0.008745169818995322	0.45454545454545453	0.006737946999085467	0.8450980400142568
HP:0002102	6.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.8450980400142568
HP:0002103	5.0	24.0	0.1724137931034483	0.035794183445190156	0.8275862068965517	3.775134544279098e-11	0.7781512503836436
HP:0002104	5.0	8.0	0.38461538461538464	0.07301199918649583	0.6153846153846154	0.0003354626279025118	0.7781512503836436
HP:0002105	5.0	0.0	1.0	0.017286963595688428	0.0	1.0	0.7781512503836436
HP:0002107	6.0	4.0	0.6	0.014846451088061827	0.4	0.01831563888873418	0.8450980400142568
HP:0002108	7.0	1.0	0.875	0.0022371364653243847	0.125	0.3678794411714424	0.9030899869919435
HP:0002110	6.0	0.0	1.0	0.03376042302216799	0.0	1.0	0.8450980400142568
HP:0002113	5.0	2.0	0.7142857142857143	0.011999186495830792	0.2857142857142857	0.13533528323661267	0.7781512503836436
HP:0002118	6.0	31.0	0.16216216216216217	NaN	0.8378378378378378	3.442477108469976e-14	0.8450980400142568
HP:0002119	7.0	8.0	0.4666666666666667	0.1478543827537116	0.5333333333333333	0.0003354626279025118	0.9030899869919435
HP:0002120	14.0	6.0	0.7	0.06711409395973154	0.3	0.0024787521766663585	1.1760912590556813
HP:0002121	8.0	5.0	0.6153846153846154	0.03111653447223917	0.38461538461538464	0.006737946999085467	0.9542425094393249
HP:0002123	9.0	3.0	0.75	0.0278625177954037	0.25	0.04978706836786394	1.0
HP:0002126	11.0	9.0	0.55	0.03884482407972341	0.45	0.00012340980408667956	1.0791812460476249
HP:0002127	6.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.8450980400142568
HP:0002131	7.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.9030899869919435
HP:0002132	8.0	0.0	1.0	0.006304657311368721	0.0	1.0	0.9542425094393249
HP:0002133	5.0	30.0	0.14285714285714285	0.03945495220663006	0.8571428571428571	9.357622968840175e-14	0.7781512503836436
HP:0002134	9.0	40.0	0.1836734693877551	0.04128533658735001	0.8163265306122449	4.248354255291589e-18	1.0
HP:0002135	16.0	0.0	1.0	0.010372178157413058	0.0	1.0	1.2304489213782739
HP:0002136	6.0	0.0	1.0	0.02237136465324385	0.0	1.0	0.8450980400142568
HP:0002138	18.0	0.0	1.0	0.007524913565182021	0.0	1.0	1.2787536009528289
HP:0002139	14.0	0.0	1.0	0.006914785438275371	0.0	1.0	1.1760912590556813
HP:0002140	20.0	2.0	0.9090909090909091	0.007321537522879805	0.09090909090909091	0.13533528323661267	1.3222192947339193
HP:0002141	6.0	0.0	1.0	0.01464307504575961	0.0	1.0	0.8450980400142568
HP:0002143	5.0	49.0	0.09259259259259259	0.06040268456375839	0.9074074074074074	5.242885663363464e-22	0.7781512503836436
HP:0002144	7.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.9030899869919435
HP:0002145	8.0	1.0	0.8888888888888888	0.005897905226764287	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0002148	6.0	3.0	0.6666666666666666	0.009355297945901973	0.3333333333333333	0.04978706836786394	0.8450980400142568
HP:0002149	7.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.9030899869919435
HP:0002150	9.0	0.0	1.0	0.013626194834248526	0.0	1.0	1.0
HP:0002151	6.0	1.0	0.8571428571428571	0.04616636160260321	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0002152	5.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.7781512503836436
HP:0002153	8.0	0.0	1.0	0.007321537522879805	0.0	1.0	0.9542425094393249
HP:0002154	9.0	1.0	0.9	0.0052877770998576365	0.1	0.3678794411714424	1.0
HP:0002155	6.0	1.0	0.8571428571428571	0.018303843807199512	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0002156	11.0	0.0	1.0	0.0022371364653243847	0.0	1.0	1.0791812460476249
HP:0002157	5.0	7.0	0.4166666666666667	0.03131991051454139	0.5833333333333334	0.0009118819655545162	0.7781512503836436
HP:0002159	10.0	0.0	1.0	0.0018303843807199512	0.0	1.0	1.0413926851582251
HP:0002160	9.0	0.0	1.0	0.003050640634533252	0.0	1.0	1.0
HP:0002161	9.0	0.0	1.0	0.0008135041692088672	0.0	1.0	1.0
HP:0002162	15.0	0.0	1.0	0.02237136465324385	0.0	1.0	1.2041199826559248
HP:0002164	5.0	18.0	0.21739130434782608	0.03233679072605247	0.782608695652174	1.522997974471263e-08	0.7781512503836436
HP:0002165	5.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.7781512503836436
HP:0002166	7.0	1.0	0.875	0.010982306284319707	0.125	0.3678794411714424	0.9030899869919435
HP:0002167	5.0	43.0	0.10416666666666667	0.3329265812487289	0.8958333333333334	2.1151310375910807e-19	0.7781512503836436
HP:0002168	6.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.8450980400142568
HP:0002169	9.0	3.0	0.75	0.023184868822452714	0.25	0.04978706836786394	1.0
HP:0002170	16.0	24.0	0.4	0.03050640634533252	0.6	3.775134544279098e-11	1.2304489213782739
HP:0002171	6.0	6.0	0.5	0.020744356314826115	0.5	0.0024787521766663585	0.8450980400142568
HP:0002172	5.0	0.0	1.0	0.017897091722595078	0.0	1.0	0.7781512503836436
HP:0002173	11.0	0.0	1.0	0.0044742729306487695	0.0	1.0	1.0791812460476249
HP:0002174	9.0	1.0	0.9	0.013626194834248526	0.1	0.3678794411714424	1.0
HP:0002176	6.0	1.0	0.8571428571428571	0.006304657311368721	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0002179	12.0	0.0	1.0	0.01016880211511084	0.0	1.0	1.1139433523068367
HP:0002180	6.0	2.0	0.75	0.016880211511083994	0.25	0.13533528323661267	0.8450980400142568
HP:0002181	12.0	0.0	1.0	0.006101281269066504	0.0	1.0	1.1139433523068367
HP:0002183	9.0	0.0	1.0	0.005491153142159854	0.0	1.0	1.0
HP:0002185	9.0	0.0	1.0	0.004881025015253203	0.0	1.0	1.0
HP:0002186	6.0	7.0	0.46153846153846156	0.04230221679886109	0.5384615384615384	0.0009118819655545162	0.8450980400142568
HP:0002187	7.0	0.0	1.0	0.021354484441732765	0.0	1.0	0.9030899869919435
HP:0002188	8.0	0.0	1.0	0.03518405531828351	0.0	1.0	0.9542425094393249
HP:0002190	8.0	0.0	1.0	0.002033760423022168	0.0	1.0	0.9542425094393249
HP:0002191	12.0	1.0	0.9230769230769231	0.006304657311368721	0.07692307692307693	0.3678794411714424	1.1139433523068367
HP:0002193	7.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9030899869919435
HP:0002194	7.0	6.0	0.5384615384615384	0.08541793776693106	0.46153846153846156	0.0024787521766663585	0.9030899869919435
HP:0002195	10.0	0.0	1.0	0.0014236322961155175	0.0	1.0	1.0413926851582251
HP:0002196	9.0	3.0	0.75	0.003050640634533252	0.25	0.04978706836786394	1.0
HP:0002197	5.0	20.0	0.2	0.06609721374822046	0.8	2.061153622438558e-09	0.7781512503836436
HP:0002198	9.0	1.0	0.9	0.030913158429936954	0.1	0.3678794411714424	1.0
HP:0002199	13.0	0.0	1.0	0.0022371364653243847	0.0	1.0	1.146128035678238
HP:0002200	4.0	2.0	0.6666666666666666	0.006508033353670938	0.3333333333333333	0.13533528323661267	0.6989700043360189
HP:0002202	10.0	4.0	0.7142857142857143	0.017083587553386213	0.2857142857142857	0.01831563888873418	1.0413926851582251
HP:0002203	13.0	0.0	1.0	0.0018303843807199512	0.0	1.0	1.146128035678238
HP:0002204	9.0	2.0	0.8181818181818182	0.008338417734390889	0.18181818181818182	0.13533528323661267	1.0
HP:0002205	10.0	18.0	0.35714285714285715	0.12426276184665447	0.6428571428571429	1.522997974471263e-08	1.0413926851582251
HP:0002206	6.0	2.0	0.75	0.015456579214968477	0.25	0.13533528323661267	0.8450980400142568
HP:0002207	6.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.8450980400142568
HP:0002208	6.0	0.0	1.0	0.01138905836892414	0.0	1.0	0.8450980400142568
HP:0002209	11.0	1.0	0.9166666666666666	0.028269269880008135	0.08333333333333333	0.3678794411714424	1.0791812460476249
HP:0002211	8.0	0.0	1.0	0.002847264592231035	0.0	1.0	0.9542425094393249
HP:0002212	6.0	0.0	1.0	0.006914785438275371	0.0	1.0	0.8450980400142568
HP:0002213	6.0	0.0	1.0	0.01606670734187513	0.0	1.0	0.8450980400142568
HP:0002215	9.0	0.0	1.0	0.009151921903599756	0.0	1.0	1.0
HP:0002216	10.0	1.0	0.9090909090909091	0.009355297945901973	0.09090909090909091	0.3678794411714424	1.0413926851582251
HP:0002217	7.0	1.0	0.875	0.005897905226764287	0.125	0.3678794411714424	0.9030899869919435
HP:0002218	8.0	0.0	1.0	0.0012202562538133007	0.0	1.0	0.9542425094393249
HP:0002219	7.0	2.0	0.7777777777777778	0.039048200122025624	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0002220	6.0	1.0	0.8571428571428571	0.0008135041692088672	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0002221	9.0	0.0	1.0	0.0026438885499288182	0.0	1.0	1.0
HP:0002223	15.0	0.0	1.0	0.006508033353670938	0.0	1.0	1.2041199826559248
HP:0002224	6.0	1.0	0.8571428571428571	0.0052877770998576365	0.14285714285714285	0.3678794411714424	0.8450980400142568
HP:0002225	9.0	0.0	1.0	0.01016880211511084	0.0	1.0	1.0
HP:0002226	13.0	0.0	1.0	0.0022371364653243847	0.0	1.0	1.146128035678238
HP:0002227	14.0	0.0	1.0	0.0024405125076266015	0.0	1.0	1.1760912590556813
HP:0002230	7.0	0.0	1.0	0.018303843807199512	0.0	1.0	0.9030899869919435
HP:0002231	7.0	0.0	1.0	0.012202562538133009	0.0	1.0	0.9030899869919435
HP:0002232	9.0	1.0	0.9	0.00508440105755542	0.1	0.3678794411714424	1.0
HP:0002234	7.0	0.0	1.0	0.0004067520846044336	0.0	1.0	0.9030899869919435
HP:0002235	6.0	0.0	1.0	0.001016880211511084	0.0	1.0	0.8450980400142568
HP:0002236	8.0	0.0	1.0	0.00569452918446207	0.0	1.0	0.9542425094393249
HP:0002239	12.0	6.0	0.6666666666666666	0.03172666259914582	0.3333333333333333	0.0024787521766663585	1.1139433523068367
HP:0002240	8.0	2.0	0.8	0.1271100264388855	0.2	0.13533528323661267	0.9542425094393249
HP:0002242	6.0	169.0	0.03428571428571429	0.16900549115314217	0.9657142857142857	4.020060215743355e-74	0.8450980400142568
HP:0002243	8.0	0.0	1.0	0.004067520846044336	0.0	1.0	0.9542425094393249
HP:0002244	7.0	43.0	0.14	0.04901362619483425	0.86	2.1151310375910807e-19	0.9030899869919435
HP:0002245	9.0	0.0	1.0	0.005897905226764287	0.0	1.0	1.0
HP:0002246	8.0	7.0	0.5333333333333333	0.017490339637990644	0.4666666666666667	0.0009118819655545162	0.9542425094393249
HP:0002247	11.0	0.0	1.0	0.008948545861297539	0.0	1.0	1.0791812460476249
HP:0002248	13.0	0.0	1.0	0.004067520846044336	0.0	1.0	1.146128035678238
HP:0002249	16.0	0.0	1.0	0.004677648972950987	0.0	1.0	1.2304489213782739
HP:0002250	7.0	56.0	0.1111111111111111	0.06040268456375839	0.8888888888888888	4.780892883885469e-25	0.9030899869919435
HP:0002251	13.0	3.0	0.8125	0.025625381330079317	0.1875	0.04978706836786394	1.146128035678238
HP:0002253	9.0	0.0	1.0	0.006304657311368721	0.0	1.0	1.0
HP:0002254	6.0	0.0	1.0	0.004270896888346553	0.0	1.0	0.8450980400142568
HP:0002256	9.0	3.0	0.75	0.001016880211511084	0.25	0.04978706836786394	1.0
HP:0002257	7.0	2.0	0.7777777777777778	0.011592434411226357	0.2222222222222222	0.13533528323661267	0.9030899869919435
HP:0002263	11.0	0.0	1.0	0.007118161480577588	0.0	1.0	1.0791812460476249
HP:0002265	7.0	0.0	1.0	0.0026438885499288182	0.0	1.0	0.9030899869919435
HP:0002266	9.0	8.0	0.5294117647058824	0.007118161480577588	0.47058823529411764	0.0003354626279025118	1.0
HP:0002267	6.0	0.0	1.0	0.005491153142159854	0.0	1.0	0.8450980400142568
HP:0002268	6.0	0.0	1.0	0.003864144803742119	0.0	1.0	0.8450980400142568
HP:0002269	5.0	47.0	0.09615384615384616	0.09172259507829977	0.9038461538461539	3.873997628687187e-21	0.7781512503836436
HP:0002270	4.0	25.0	0.13793103448275862	0.05491153142159853	0.8620689655172413	1.3887943864964021e-11	0.6989700043360189
HP:0002273	8.0	1.0	0.8888888888888888	0.022574740695546065	0.1111111111111111	0.3678794411714424	0.9542425094393249
HP:0002275	6.0	2.0	0.75	0.01647345942647956	0.25	0.13533528323661267	0.8450980400142568
HP:0002277	11.0	1.0	0.9166666666666666	0.0008135041692088672	0.08333333333333333	0.3678794411714424	1.0791812460476249
HP:0002280	12.0	0.0	1.0	0.011185682326621925	0.0	1.0	1.1139433523068367
HP:0002282	6.0	14.0	0.3	0.02481187716087045	0.7	8.315287191035679e-07	0.8450980400142568
HP:0002283	9.0	0.0	1.0	0.014236322961155175	0.0	1.0	1.0
HP:0002286	8.0	0.0	1.0	0.003864144803742119	0.0	1.0	0.9542425094393249
HP:0002287	7.0	0.0	1.0	0.0002033760423022168	0.0	1.0	0.9030899869919435
HP:0002289	7.0	0.0	1.0	0.0022371364653243847	0.0	1.0	0.9030899869919435
HP:0002290	8.0	0.0	1.0	0.0006101281269066504	0.0	1.0	0.9542425094393249
HP:0002292	7.0	0.0	1.0	0.003254016676835469	0.0	1.0	0.9030899869919435
HP:0002293	11.0	1.0	0.9166666666666666	0.008948545861297539	0.08333333333333333	0.3678794411714424	1.0791812460476249
